Step,Value
33088,-127.83663177490234
65088,-97.7294692993164
97088,15.62552547454834
129088,6.749365329742432
161088,39.525657653808594
193088,49.42103958129883
225088,58.75235366821289
257088,57.36400604248047
289088,57.73240280151367
321088,58.18390655517578
353088,56.878665924072266
385088,54.18595504760742
417088,50.00651168823242
449088,57.63822555541992
481088,61.570960998535156
513088,61.90767288208008
545088,61.608062744140625
577088,60.74726104736328
609088,63.04477310180664
641088,65.17681884765625
673088,64.53932189941406
705088,64.14827728271484
737088,65.72930908203125
769088,64.78717041015625
801088,64.8388671875
833088,65.70455169677734
865088,66.0886459350586
897088,66.60507202148438
929088,66.86333465576172
961088,66.53125762939453
993088,66.18618774414062
1025088,66.31193542480469
1057088,67.64903259277344
1089088,67.4063720703125
1121088,67.36396789550781
1153088,67.0583267211914
1185088,67.7032470703125
1217088,67.1233901977539
1249088,67.55170440673828
1281088,67.2917251586914
1313088,67.98538208007812
1345088,68.3171615600586
1377088,68.32750701904297
1409088,68.41659545898438
1441088,68.21944427490234
1473088,68.0959243774414
1505088,67.97090911865234
1537088,67.88262939453125
1569088,68.54255676269531
1601088,68.9364242553711
1633088,68.65258026123047
1665088,68.40483093261719
1697088,68.39002227783203
1729088,68.91511535644531
1761088,68.84033203125
1793088,68.99394989013672
1825088,69.17991638183594
1857088,69.22953033447266
1889088,69.33906555175781
1921088,68.51361083984375
1921088,68.83417510986328
