Step,Value
0,-1.5438759326934814
1000,9.39010238647461
2000,8.275171279907227
3000,-4.99728536605835
4000,-20.216127395629883
5000,-36.899696350097656
6000,-45.17023468017578
7000,-45.23234558105469
8000,-41.398258209228516
9000,-36.379981994628906
10000,-29.238759994506836
11000,-22.309206008911133
12000,-14.580663681030273
13000,-7.960651397705078
14000,-3.3089911937713623
15000,1.332518458366394
16000,6.610926151275635
17000,10.410612106323242
18000,12.167168617248535
19000,13.403149604797363
20000,13.539107322692871
21000,12.991369247436523
22000,13.720104217529297
23000,11.809803009033203
24000,11.624921798706055
25000,10.536327362060547
26000,9.685932159423828
27000,8.649225234985352
28000,6.69301176071167
29000,5.202840805053711
30000,4.262815952301025
31000,2.671818733215332
32000,1.0336400270462036
33000,-0.8436278700828552
34000,-2.1924173831939697
35000,-3.825258255004883
36000,-5.032039642333984
37000,-5.542682647705078
38000,-7.019291400909424
39000,-8.11633586883545
40000,-9.906067848205566
41000,-11.016632080078125
42000,-12.03602409362793
43000,-13.35444450378418
44000,-14.289766311645508
45000,-15.11591911315918
46000,-15.59256649017334
47000,-16.886823654174805
48000,-16.701757431030273
49000,-17.709613800048828
50000,-18.29081916809082
51000,-18.58141326904297
52000,-19.280696868896484
53000,-19.86042594909668
54000,-19.956594467163086
55000,-20.321409225463867
56000,-20.89185905456543
57000,-21.143281936645508
58000,-21.104936599731445
59000,-20.378751754760742
60000,-20.15178871154785
