Step,Value
0,-2.197998285293579
1000,50.857547760009766
2000,36.15179443359375
3000,17.699647903442383
4000,-6.392817974090576
5000,-24.1890869140625
6000,-29.581531524658203
7000,-31.13091468811035
8000,-30.264476776123047
9000,-28.473276138305664
10000,-27.134204864501953
11000,-23.866840362548828
12000,-21.55083656311035
13000,-18.168869018554688
14000,-15.987814903259277
15000,-13.79474925994873
16000,-12.283146858215332
17000,-10.317715644836426
18000,-8.944704055786133
19000,-6.6986308097839355
20000,-6.74540901184082
21000,-5.660262107849121
22000,-5.288588047027588
23000,-5.6108551025390625
24000,-6.0557332038879395
25000,-5.9559326171875
26000,-7.136533737182617
27000,-6.844643592834473
28000,-8.626165390014648
29000,-9.505942344665527
30000,-9.728254318237305
31000,-11.144951820373535
32000,-11.455280303955078
33000,-13.428936958312988
34000,-14.616508483886719
35000,-15.791114807128906
36000,-17.219226837158203
37000,-18.273855209350586
38000,-19.61400032043457
39000,-20.44275665283203
40000,-21.000715255737305
41000,-22.704559326171875
42000,-23.990236282348633
43000,-24.568199157714844
44000,-25.536338806152344
45000,-25.730609893798828
46000,-26.92328643798828
47000,-27.43669319152832
48000,-27.59807014465332
49000,-27.396425247192383
50000,-28.980106353759766
51000,-28.268465042114258
52000,-28.987619400024414
53000,-29.46634864807129
54000,-29.377241134643555
55000,-29.700271606445312
56000,-29.681394577026367
57000,-29.894655227661133
58000,-29.9647216796875
59000,-29.583677291870117
60000,-29.65412712097168
