,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,-0.010350032901589534,0.007152578739898996,0.022421587131427057,0.035816311950344626,0.04770261028673567,0.05846176453478713,0.06848889559026095,0.07818936080253136,0.08796635557156185,0.09820740880482076,0.10926176080328642,0.12141407629616596,0.13485253106517214,0.14963725363794667,0.16567018923837495,0.18267807168252626,0.20021571648980024,0.21769811730381028,0.23446254192930188,0.24985460981885743,0.2633196555145776,0.2744782257898899,0.2831614669525756,0.28940119024852257,0.29337813931547585,0.29534971198987525,0.29561648238352234,0.2943483491125014,0.2916051519314786,0.2869940089066868,0.27811246499756204,0.25787577981569965,0.22586158021797875,0.19440446912521908,0.16934623711116742,0.1518305214591894,0.14270826582552815,0.14248156847920468,0.14922285626082837,0.1614389372996588,0.17946828320921437,0.20448778770766374,0.23101370686125833,0.24972153555558663,0.2617328251348733,0.2732187322745804,0.28619990646596705,0.30045481776375,0.3154329158685374,0.33055490152979816,0.3453404971306193,0.35950603421591976,0.37291550278724145,0.3854758964846572,0.3971072626940422,0.40777170605567664,0.41749409077182265,0.42635138976453124,0.43443981903681106,0.44185207920573,0.44866265794226434,0.45493080103600303,0.45748865173508724,0.45902948883045797,0.46043180066758166,0.4617419352182854,0.4629963877935023,0.4642233266184462,0.46544288078575036,0.46666813607555496,0.4679060624346795,0.4691585331201113,0.4704236879587973,0.47169669674659426,0.4729708014675561,0.47423828262026446,0.4754911741149065,0.4767216245117684,0.4779226038581409,0.4790876526802827,0.480211564053516,0.4812897671312858,0.482318608718993,0.4832953938146698,0.48421818748204326,0.48508589353663634,0.48589820716028875,0.48665526668359604,0.48735817632193246,0.488008415963981,0.4886079314142272,0.48915905883451904,0.4896645038244579,0.49012699963433054,0.49054951003807007,0.49093500143093444,0.4912864477990596,0.4916067879472997,0.49189890899696326,0.4921655593080334,0.49240950541751255,0.4926333158540997,0.49283937989729765,0.4930300692284032,0.4932074582197902,0.49337353518833177,0.49353007374420343,0.49367868763205164,0.4938207631207938,0.4939575633103235,0.4940902362604543,0.49421961180895857,0.49434657934115006,0.4944717730125378,0.49459576893979956,0.4947190983504894,0.4948421193107791,0.4949651613505003,0.4950884755896301,0.4952122106649322,0.49533649747554226,0.49546136317013345,0.49558677737252343,0.49571264308114477,0.49583883124183226,0.49596515352339665,0.4960912943263984,0.4962169916747118,0.49634192387885673,0.4964657278111062,0.49658804588524547,0.4967084854494126,0.4968266947072727,0.4969423200508932,0.49705507427368073,0.4971646206239852,0.49727072205391226,0.4973731664917197,0.4974718214965334,0.4975665807389676,0.49765739354639954,0.49774424577522214,0.4978272078096691,0.4979063859188003,0.4979819363855682,0.4980540614341841,0.4981229867296018,0.4981889596655914,0.49825228929158927,0.49831326971736967
