Step,Value
33088,-456.446533203125
65088,-391.1358947753906
97088,63.234474182128906
129088,79.52159118652344
161088,91.27709197998047
193088,109.09601593017578
225088,108.00199890136719
257088,108.35469055175781
289088,118.49193572998047
321088,116.14043426513672
353088,122.14405059814453
385088,120.3139877319336
417088,117.85757446289062
449088,120.57301330566406
481088,119.92913055419922
513088,122.89166259765625
545088,115.45692443847656
577088,117.87110137939453
609088,118.41332244873047
641088,122.6185531616211
673088,119.92310333251953
705088,119.2108383178711
737088,118.04064178466797
769088,118.82144927978516
801088,122.99768829345703
833088,122.60933685302734
865088,118.40843200683594
897088,119.43145751953125
929088,121.20987701416016
961088,118.92989349365234
993088,121.32133483886719
1025088,119.27106475830078
1057088,113.81018829345703
1089088,118.98403930664062
1121088,119.15082550048828
1153088,118.00045013427734
1185088,120.33175659179688
1217088,121.73450469970703
1249088,118.59254455566406
1281088,123.25615692138672
1313088,120.76960754394531
1345088,122.24147033691406
1377088,121.1588363647461
1409088,120.58797454833984
1441088,123.23734283447266
1473088,121.83196258544922
1505088,123.67244720458984
1537088,119.30718994140625
1569088,122.37884521484375
1601088,122.60859680175781
1633088,120.96022033691406
1665088,121.79316711425781
1697088,121.1040267944336
1729088,121.5975341796875
1761088,122.46269989013672
1793088,121.37393951416016
1825088,121.9069595336914
1857088,120.73677062988281
1889088,122.62419891357422
1921088,123.8576889038086
1921088,123.22654724121094
