,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
0,-0.014749831,-0.01336287,-0.017156772,-0.018956766,-0.018783746,-0.017006543,-0.01404206,-0.010325369,-0.006283898,-0.0023142863,0.0012402644,0.004104295,0.0060836077,0.007065993,0.0070230337,0.0060021146,0.0041183988,0.001541208,-0.0015201974,-0.004828507,-0.008136457,-0.011200594,-0.013792872,-0.015713446,-0.016796794,-0.016919535,-0.016000688,-0.014005768,-0.010955192,-0.006992899,-0.0027396146,-7.8038545e-05,-0.00039194198,-0.00028593699,0.0026779121,0.0073671127,0.012700164,0.018213853,0.023662867,0.028865546,0.03368471,0.03795436,0.04127372,0.044222437,0.046724934,0.04877857,0.050391883,0.051577684,0.05235412,0.052745696,0.052782144,0.052495062,0.05191734,0.05108289,0.05002335,0.04876807,0.047343336,0.045772858,0.044075318,0.042267684,0.04036208,0.038368504,0.036285955,0.034032136,0.031749994,0.029398723,0.026985439,0.02452154,0.022018941,0.019489907,0.016944947,0.014396174,0.011855037,0.0093333395,0.006842448,0.00439439,0.0020013484,-0.0003250118,-0.002572918,-0.004729875,-0.006784319,-0.008724982,-0.010541958,-0.012226216,-0.0137697505,-0.015167983,-0.016417742,-0.017519422,-0.01847628,-0.019293856,-0.019981137,-0.02054669,-0.021003682,-0.021362692,-0.02163668,-0.021836704,-0.021973083,-0.022055216,-0.022090632,-0.022086665,-0.022047555,-0.021977311,-0.021878889,-0.021753866,-0.021604683,-0.0214316,-0.021235636,-0.02101696,-0.020776093,-0.020514246,-0.020231815,-0.019929513,-0.019607455,-0.019267192,-0.018910043,-0.018536387,-0.018147912,-0.017745644,-0.017330436,-0.016905397,-0.016470408,-0.016027905,-0.015577766,-0.0151229985,-0.014664584,-0.014203781,-0.0137419915,-0.013279967,-0.012819104,-0.012360822,-0.011905576,-0.011455673,-0.011010215,-0.010571268,-0.010139943,-0.009715668,-0.0092996415,-0.008892345,-0.008494332,-0.008107008,-0.007730213,-0.00736362,-0.0070075137,-0.006661463,-0.006327124,-0.006004282,-0.00569225,-0.005390827,-0.005100158,-0.0048215557,-0.0045541665,-0.0042969957,-0.0040500658,-0.003813322,-0.003587352,-0.0033709342,-0.0031640718,-0.0029668007,-0.0027784419,-0.0025997895,-0.0024294497,-0.0022670515,-0.002112696,-0.0019656462,-0.0018265904,-0.0016940231,-0.0015687665,-0.0014495077,-0.00133623,-0.0012297202,-0.0011285525,-0.0010320535,-0.00094118854,-0.0008546044,-0.00077291904,-0.00069584465,-0.0006220953,-0.00055219,-0.00048573338,-0.00042278948,-0.0003638214,-0.00030698604,-0.00025308155,-0.00020130328,-0.00015249103,-0.00010634377,-6.1625615e-05,-1.913961e-05,2.1962915e-05,6.1194645e-05,9.8253135e-05,0.00013436005,0.00016910885,0.0002035303,0.00023512868,0.0002665224,0.0002963564,0.00032613217,0.00035495078,0.00038254494,0.00040981756,0.00043643685,0.00046284497,0.00048891664,0.00051353965,0.0005379531,0.00056210347,0.0005859735,0.00060916087,0.0006319287,0.0006548823,0.0006767749,0.00069906097,0.0007209708,0.0007418706,0.00076339534,0.00078446744,0.0008053263,0.0008252328,0.0008451734,0.000865967,0.0008852943,0.00090478733,0.00092333043,0.0009421436,0.0009610271,0.0009791055,0.0009969743,0.0010147113,0.0010316186,0.0010489589,0.0010660542,0.0010820557,0.0010989597,0.0011142767,0.0011310829,0.0011464292,0.0011621495,0.0011769715,0.0011910889,0.0012062038,0.0012203329,0.0012336932,0.001247758,0.0012606466,0.0012735063,0.001286956,0.0012995475,0.0013116263,0.001323083,0.0013352688,0.0013470259,0.0013575931,0.0013685604,0.0013785656,0.0013895528,0.0014000419,0.0014099334,0.001419608,0.0014286139,0.0014376594,0.0014464441,0.0014554872,0.0014638533,0.0014725765,0.0014807791,0.0014887,0.0014962158,0.0015033674,0.0015100869,0.0015176972,0.0015240181,0.0015303195,0.0015365444,0.0015422576,0.0015485417,0.0015539844,0.0015592859,0.001564784,0.0015698904,0.0015753768,0.0015801983,0.001584569,0.0015890738,0.0015932452,0.0015981207,0.0016025482,0.0016057324,0.0016102223,0.0016138153,0.0016174484,0.0016212268,0.0016231546,0.0016261134,0.0016279658,0.0016309097,0.0016327426,0.0016346592,0.001636806,0.0016386406
