Step,Value
0,0.0
1000,4.843647003173828
2000,3.816256046295166
3000,5.0605387687683105
4000,4.76919412612915
5000,4.509161949157715
6000,4.385108947753906
7000,4.236108779907227
8000,3.7379000186920166
9000,4.777732849121094
10000,3.582396984100342
11000,4.066656589508057
12000,4.200683116912842
13000,4.626958847045898
14000,4.744846343994141
15000,3.765476942062378
16000,4.8900580406188965
17000,4.834934711456299
18000,4.750016212463379
19000,4.764026165008545
20000,4.916916370391846
21000,3.749027967453003
22000,5.03620719909668
23000,3.9208948612213135
24000,4.032585144042969
25000,4.603632926940918
26000,4.969949245452881
27000,5.40894889831543
28000,4.701904773712158
29000,4.786633014678955
30000,5.192133903503418
31000,4.590015888214111
32000,3.9684760570526123
33000,4.85206413269043
34000,5.006195068359375
35000,3.717069149017334
36000,3.929569959640503
37000,4.8916168212890625
38000,4.058800220489502
39000,3.7135560512542725
40000,5.0195770263671875
41000,4.509209156036377
42000,4.161040782928467
43000,4.490087032318115
44000,5.297408103942871
45000,3.7740349769592285
46000,4.469070911407471
47000,4.809177875518799
48000,4.097995758056641
49000,5.02235221862793
50000,4.878900051116943
51000,4.973422050476074
52000,5.184096813201904
53000,4.297383785247803
54000,3.855220079421997
55000,3.9271109104156494
56000,4.475149154663086
57000,3.696150779724121
58000,3.9290759563446045
59000,4.75017786026001
60000,4.260959148406982
