Step,Value
0,1.0683629512786865
1000,18.056171417236328
2000,21.541688919067383
3000,21.41402816772461
4000,16.58952522277832
5000,14.542730331420898
6000,11.227206230163574
7000,9.399358749389648
8000,7.380669116973877
9000,5.985191345214844
10000,4.785481929779053
11000,4.216094970703125
12000,3.6487696170806885
13000,3.757246494293213
14000,3.239262104034424
15000,3.0392141342163086
16000,2.590362071990967
17000,2.1708738803863525
18000,1.895050048828125
19000,1.6545491218566895
20000,1.353930950164795
21000,1.245535135269165
22000,1.1241194009780884
23000,1.0868916511535645
24000,1.079684853553772
25000,1.0179612636566162
26000,0.9749955534934998
27000,0.9573540687561035
28000,0.9495483636856079
29000,0.9614543318748474
30000,0.9438967704772949
31000,0.9474554657936096
32000,0.9247536063194275
33000,0.9481528997421265
34000,0.9271303415298462
35000,0.9147382974624634
36000,0.9573500156402588
37000,0.9678239822387695
38000,0.939593493938446
39000,0.9203100800514221
40000,0.9203105568885803
41000,0.9377781748771667
42000,0.9572574496269226
43000,0.9354603290557861
44000,0.9242781400680542
45000,0.9192105531692505
46000,0.9130350947380066
47000,0.9119016528129578
48000,0.90961092710495
49000,0.9167317152023315
50000,0.9233952760696411
51000,0.9296034574508667
52000,0.9180223345756531
53000,0.9100151062011719
54000,0.9079988598823547
55000,0.9192370176315308
56000,0.9239985942840576
57000,0.9216771721839905
58000,0.911858856678009
59000,0.9118407368659973
60000,0.9108655452728271
