Step,Value
0,-121.1517105102539
1000,-163.87960815429688
2000,-15.49604606628418
3000,14.110177040100098
4000,32.31996536254883
5000,45.491485595703125
6000,46.196720123291016
7000,49.39454650878906
8000,54.174835205078125
9000,53.01227951049805
10000,49.89274215698242
11000,54.439090728759766
12000,57.62765121459961
13000,57.06653594970703
14000,54.38912582397461
15000,56.905792236328125
16000,59.93344497680664
17000,59.325618743896484
18000,54.68604278564453
19000,59.92204666137695
20000,60.7813606262207
21000,55.74785614013672
22000,50.17039108276367
23000,61.95755386352539
24000,61.67901611328125
25000,64.64161682128906
26000,64.77891540527344
27000,63.934356689453125
28000,60.52615737915039
29000,65.33467864990234
30000,65.14204406738281
31000,62.23644256591797
32000,65.75769805908203
33000,65.87345123291016
34000,65.62669372558594
35000,62.156314849853516
36000,66.80565643310547
37000,66.27986145019531
38000,66.17804718017578
39000,65.97978973388672
40000,65.50886535644531
41000,67.27452850341797
42000,67.04541015625
43000,66.84510040283203
44000,67.6781997680664
45000,68.0635986328125
46000,68.1459732055664
47000,68.89970397949219
48000,66.25994873046875
49000,68.02814483642578
50000,68.02501678466797
51000,67.17797088623047
52000,68.27369689941406
53000,68.34642791748047
54000,68.68321990966797
55000,68.34474182128906
56000,68.09862518310547
57000,68.28433227539062
58000,68.71013641357422
59000,68.77555084228516
60000,68.63845825195312
