Step,Value
0,1.0756516456604004
1000,12.489477157592773
2000,15.184070587158203
3000,15.46154499053955
4000,14.661160469055176
5000,12.098885536193848
6000,9.428520202636719
7000,7.854670524597168
8000,5.997072219848633
9000,5.006948471069336
10000,4.448661804199219
11000,3.9435479640960693
12000,3.4591379165649414
13000,2.969853162765503
14000,2.4575624465942383
15000,2.1132006645202637
16000,1.791591763496399
17000,1.6026490926742554
18000,1.517702579498291
19000,1.5645136833190918
20000,1.2953399419784546
21000,1.1981678009033203
22000,1.0470041036605835
23000,1.0393749475479126
24000,1.0221425294876099
25000,1.0256319046020508
26000,0.9724918007850647
27000,0.9492349028587341
28000,0.9328858256340027
29000,0.9297662973403931
30000,0.9525625109672546
31000,0.9777072668075562
32000,0.957404375076294
33000,0.9301882982254028
34000,0.9208791255950928
35000,0.9269278645515442
36000,0.9119419455528259
37000,0.9073032140731812
38000,0.9183754920959473
39000,0.9277793765068054
40000,0.9296104907989502
41000,0.9264171123504639
42000,0.9129980802536011
43000,0.9114336967468262
44000,0.9164823293685913
45000,0.9170092940330505
46000,0.9209086894989014
47000,0.916569173336029
48000,0.9163714647293091
49000,0.9113296270370483
50000,0.907835066318512
51000,0.9108925461769104
52000,0.9155544638633728
53000,0.9209696054458618
54000,0.9099320769309998
55000,0.9080354571342468
56000,0.9076103568077087
57000,0.9077744483947754
58000,0.905482828617096
59000,0.9059125185012817
60000,0.9136182069778442
