Step,Value
0,-155.56295776367188
1000,-152.56295776367188
2000,-35.5675163269043
3000,48.161582946777344
4000,46.09830093383789
5000,49.92892074584961
6000,54.68596267700195
7000,54.42317581176758
8000,57.52059555053711
9000,59.56278610229492
10000,61.63486862182617
11000,59.01732635498047
12000,58.435821533203125
13000,61.332271575927734
14000,59.9093132019043
15000,60.3290901184082
16000,63.012428283691406
17000,62.561378479003906
18000,64.3824462890625
19000,60.61206817626953
20000,63.65291976928711
21000,62.28884506225586
22000,63.94785690307617
23000,64.17156219482422
24000,64.2787094116211
25000,63.66425704956055
26000,64.5493392944336
27000,65.35137939453125
28000,65.79336547851562
29000,65.77124786376953
30000,65.18248748779297
31000,64.75881958007812
32000,66.9736557006836
33000,67.0866928100586
34000,67.47344207763672
35000,67.21833038330078
36000,67.48348236083984
37000,68.41571807861328
38000,67.18323516845703
39000,67.32205200195312
40000,67.13190460205078
41000,67.71495056152344
42000,68.4761962890625
43000,68.2222671508789
44000,68.25840759277344
45000,67.86241149902344
46000,67.89442443847656
47000,68.40685272216797
48000,68.52301025390625
49000,68.614990234375
50000,69.00025939941406
51000,68.58685302734375
52000,68.31804656982422
53000,68.02420043945312
54000,68.54962921142578
55000,68.57723999023438
56000,68.7452621459961
57000,68.92536163330078
58000,68.900390625
59000,68.79483795166016
60000,68.32872772216797
