Step,Value
0,15.299516677856445
1000,34.75909423828125
2000,25.726703643798828
3000,11.87205696105957
4000,8.589312553405762
5000,0.5225605964660645
6000,0.38964736461639404
7000,0.15899601578712463
8000,0.23061519861221313
9000,0.11140382289886475
10000,0.5333983898162842
11000,1.342285394668579
12000,0.2598646283149719
13000,0.28215867280960083
14000,0.6750302314758301
15000,0.09031235426664352
16000,0.02207077667117119
17000,0.03467581048607826
18000,0.030964642763137817
19000,0.7618676424026489
20000,0.14329330623149872
21000,0.015510842204093933
22000,0.0243581160902977
23000,0.009621132165193558
24000,0.035586535930633545
25000,0.054007161408662796
26000,0.049523480236530304
27000,0.029700234532356262
28000,0.018475152552127838
29000,0.03822612017393112
30000,0.26241523027420044
31000,0.014103518798947334
32000,0.017299095168709755
33000,0.06385722756385803
34000,0.376201868057251
35000,0.08105988800525665
36000,0.0417976975440979
37000,0.0723201334476471
38000,0.21690019965171814
39000,0.010590570978820324
40000,0.006446820683777332
41000,0.006205631885677576
42000,0.014759164303541183
43000,0.003493321593850851
44000,0.005214471835643053
45000,0.053075458854436874
46000,0.00938466563820839
47000,0.003618396818637848
48000,0.003703656140714884
49000,0.061079684644937515
50000,0.020728904753923416
51000,0.01378613617271185
52000,0.0016701874556019902
53000,0.002123794285580516
54000,0.0034882123582065105
55000,0.007221866864711046
56000,0.0024331677705049515
57000,0.0035367398522794247
58000,0.0025137574411928654
59000,0.0026944740675389767
60000,0.0020396742038428783
