Step,Value
0,0.0
0,24.10268783569336
1000,15.134811401367188
2000,7.243156433105469
3000,15.300750732421875
4000,15.63405990600586
5000,14.384746551513672
6000,15.4571533203125
7000,14.849662780761719
8000,7.162570953369141
9000,15.575408935546875
10000,14.866352081298828
11000,14.821529388427734
12000,7.415771484375
13000,15.259742736816406
14000,15.272378921508789
15000,9.235858917236328
16000,15.78378677368164
17000,15.442371368408203
18000,15.208244323730469
19000,15.710115432739258
20000,15.63882827758789
21000,9.185791015625
22000,15.355825424194336
23000,15.584945678710938
24000,15.384912490844727
25000,14.672279357910156
26000,15.239238739013672
27000,15.248775482177734
28000,15.378475189208984
29000,15.649795532226562
30000,15.601396560668945
31000,14.702558517456055
32000,15.149593353271484
33000,12.84933090209961
34000,15.274763107299805
35000,15.062093734741211
36000,9.732484817504883
37000,15.542030334472656
38000,12.771844863891602
39000,7.513999938964844
40000,15.408992767333984
41000,15.55633544921875
42000,7.898569107055664
43000,15.21158218383789
44000,15.270709991455078
45000,15.090227127075195
46000,15.383243560791016
47000,16.176700592041016
48000,15.740156173706055
49000,15.1519775390625
50000,15.16103744506836
51000,14.863729476928711
52000,15.245676040649414
53000,15.313386917114258
54000,15.21921157836914
55000,7.972955703735352
56000,7.363319396972656
57000,6.844997406005859
58000,15.20085334777832
59000,15.225648880004883
60000,15.155792236328125
