Step,Value
0,-643.3657836914062
1000,-209.58407592773438
2000,-65.91587829589844
3000,23.900999069213867
4000,52.922828674316406
5000,91.26899719238281
6000,88.61865997314453
7000,96.0865707397461
8000,107.44281005859375
9000,107.77460479736328
10000,109.65911102294922
11000,113.25491333007812
12000,115.45327758789062
13000,114.51164245605469
14000,111.71368408203125
15000,112.10678100585938
16000,118.34397888183594
17000,118.60980987548828
18000,118.02167510986328
19000,117.09954833984375
20000,118.96968078613281
21000,113.44348907470703
22000,116.59619903564453
23000,119.61822509765625
24000,124.46961975097656
25000,119.36471557617188
26000,122.04396057128906
27000,122.55121612548828
28000,121.23265075683594
29000,119.09408569335938
30000,117.98954772949219
31000,120.02605438232422
32000,122.97300720214844
33000,120.0879135131836
34000,120.22862243652344
35000,121.99375915527344
36000,118.558837890625
37000,120.89907836914062
38000,120.49821472167969
39000,119.87012481689453
40000,122.70294189453125
41000,120.717529296875
42000,120.43130493164062
43000,121.9072036743164
44000,121.07988739013672
45000,122.37478637695312
46000,119.54615783691406
47000,120.72052001953125
48000,120.98210144042969
49000,123.25263214111328
50000,120.54376220703125
51000,119.87939453125
52000,121.82793426513672
53000,119.4560775756836
54000,120.08766174316406
55000,121.49080657958984
56000,121.00402069091797
57000,122.57416534423828
58000,120.17008209228516
59000,123.0503158569336
60000,120.61741638183594
