,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,-0.010718231723767069,0.0068347442033910855,0.022173966332890704,0.035656511532683954,0.047646279346620746,0.05852440416911692,0.06868493261607811,0.07853182558232302,0.08846551920111978,0.09887084611059521,0.11009273297909183,0.12241100160827356,0.13600737681196556,0.1509343718339351,0.167086358515115,0.18418235603988842,0.201771670131129,0.21926630758908783,0.23600436752286102,0.25133669129544295,0.26471734480256626,0.2757777125315815,0.28436007471043384,0.29050505040970553,0.2943995319576581,0.2963045365966384,0.29652546619807624,0.2952248437746948,0.2924512431618317,0.28774093837311565,0.27836912704894884,0.25732062235683306,0.2259470353597402,0.19565830735107648,0.17149685656321312,0.15442457415425942,0.14543222280335155,0.14519425373882144,0.15190096793869995,0.16411008877670746,0.18219998259006343,0.20727044881419632,0.23352998025444693,0.25180315828111666,0.2635619906188138,0.27493603290145285,0.2878254276899429,0.3019784835597754,0.3168423637402424,0.3318434719610426,0.34650746947380706,0.3605570025138949,0.3738584819019401,0.386320132140197,0.39786336184204796,0.40844949520406754,0.41810388750048344,0.4269011379051084,0.4349376078789078,0.4423030145398798,0.4490722157903381,0.45530315267388927,0.4576795915452708,0.4592185735788125,0.46061941972582204,0.46192758768548364,0.4631796716335359,0.4644033468844433,0.4656191909098585,0.46683963231461123,0.4680721817600649,0.4693187690535425,0.47057738509524083,0.4718433864079883,0.473110275480651,0.47437030509179784,0.47561554697400504,0.4768382973702082,0.4780316538607698,0.4791893475173997,0.4803060659838581,0.48137730596294054,0.48239960529035764,0.4833702631752327,0.48428731143013165,0.48514976921233083,0.485957182603938,0.48670983532746065,0.48740875244031084,0.4880553605211013,0.48865164757054025,0.48919992441461124,0.48970276993523837,0.49016298198890135,0.4905834714998147,0.4909671454103437,0.49131703389026365,0.49163596592037884,0.4919268412972239,0.49219244349699376,0.4924354522923032,0.49265844184203994,0.492863785761687,0.4930538417156277,0.49323067625863914,0.4933962843533943,0.4935524002456537,0.4937006279046737,0.49384237088129695,0.4939788774624217,0.49411124408902307,0.49424038067493986,0.4943670932367962,0.494492038812219,0.49461581748419925,0.49473889796920295,0.4948617008641278,0.4949844951200945,0.4951075685870662,0.49523108536178817,0.49535515264754665,0.4954797917887796,0.495604976755084,0.4957306296100453,0.49585659267018195,0.49598267214300634,0.49610859654818096,0.4962340570660136,0.49635876123100564,0.4964823239173721,0.49660440590056565,0.49672460556561165,0.4968425820307071,0.496957979426588,0.49707049665723824,0.49717983783922143,0.49728571213302597,0.4973879381859662,0.4974863721613136,0.49758092811115906,0.4976715334061769,0.49775818970149055,0.49784097173487724,0.4979200113425311,0.4979954271787662,0.4980674266976948,0.4981362505026835,0.49820212600377717,0.4982653702777502,0.4983262971654702
