Step,Value
0,0.0
0,25.72917938232422
1000,12.664794921875
2000,27.019023895263672
3000,13.060331344604492
4000,13.106346130371094
5000,11.604547500610352
6000,11.030197143554688
7000,12.60828971862793
8000,11.528968811035156
9000,12.886524200439453
10000,12.824058532714844
11000,26.655197143554688
12000,12.148141860961914
13000,13.699531555175781
14000,12.605667114257812
15000,12.393951416015625
16000,13.847112655639648
17000,11.401891708374023
18000,12.757301330566406
19000,12.941122055053711
20000,13.151168823242188
21000,10.99085807800293
22000,11.943817138671875
23000,26.366472244262695
24000,13.010025024414062
25000,12.881994247436523
26000,12.671947479248047
27000,11.588335037231445
28000,26.578664779663086
29000,12.99738883972168
30000,14.109611511230469
31000,11.169672012329102
32000,12.456893920898438
33000,12.890338897705078
34000,13.172388076782227
35000,11.754512786865234
36000,13.514995574951172
37000,12.764215469360352
38000,12.154817581176758
39000,12.254476547241211
40000,12.323379516601562
41000,12.319564819335938
42000,12.019634246826172
43000,12.305974960327148
44000,26.76701545715332
45000,11.838674545288086
46000,21.085023880004883
47000,21.47507667541504
48000,12.927055358886719
49000,12.15982437133789
50000,12.01629638671875
51000,14.04881477355957
52000,12.616157531738281
53000,11.596202850341797
54000,12.167215347290039
55000,26.42965316772461
56000,12.068510055541992
57000,12.394189834594727
58000,12.708663940429688
59000,10.961055755615234
60000,12.150287628173828
