,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.0009273946,0.0010005293,0.0010773891,0.0011578177,0.0012418616,0.0013294314,0.0014206221,0.0015151636,0.001613108,0.0017144775,0.0018190601,0.0019268182,0.0020376085,0.0021514047,0.0022680506,0.0023874082,0.0025093863,0.0026338522,0.0027606445,0.002889634,0.0030206405,0.0031535537,0.0032881019,0.003424272,0.0035617936,0.0037003877,0.0038400837,0.0039805593,0.0041216533,0.0042631724,0.004404909,0.004546663,0.0046882248,0.004829469,0.004970093,0.0051099467,0.0052488674,0.005386475,0.005522773,0.005657466,0.0057903654,0.0059213303,0.0060500395,0.006176451,0.0063002496,0.0064213206,0.0065394426,0.0066544632,0.006766202,0.006874493,0.006979081,0.007079921,0.0071766363,0.007269343,0.0073577194,0.0074417028,0.0075210375,0.00759572,0.0076654353,0.007730216,0.007789795,0.007844075,0.007892894,0.007936256,0.0079738535,0.008005739,0.008031655,0.008051581,0.008065413,0.008073009,0.008074254,0.008069009,0.008057217,0.00803883,0.008013689,0.007981703,0.007942763,0.007896894,0.007843801,0.0077836853,0.007716169,0.0076414743,0.007559317,0.007469692,0.007372515,0.007267747,0.007155397,0.007035277,0.0069073974,0.0067717927,-0.028000604,-0.028057704,-0.028100358,-0.02812841,-0.028141875,-0.028140716,-0.028124778,-0.028093942,-0.02804833,-0.027987918,-0.027912434,-0.027821977,-0.027716793,-0.027596463,-0.027461438,-0.027311312,-0.027146498,-0.026966617,-0.0267722,-0.0265628,-0.026338922,-0.026100334,-0.025847415,-0.025579777,-0.025298176,-0.025002021,-0.024692114,-0.024368,-0.024030274,-0.023678783,-0.023313863,-0.02293556,-0.022544261,-0.022139797,-0.021722846,-0.021293014,-0.020851132,-0.020396944,-0.019931154,-0.019453531,-0.018964795,-0.01846464,-0.017954022,-0.017432546,-0.016900979,-0.016359303,-0.015808092,-0.015247313,-0.014677855,-0.014099298,-0.013512714,-0.012917739,-0.012315222,-0.011704995,-0.011088107,-0.01046412,-0.009834213,-0.009197945,-0.008556361,-0.007930111
