Step,Value
33088,-136.56503295898438
65088,-89.86805725097656
97088,23.98738670349121
129088,49.94231414794922
161088,49.789642333984375
193088,40.76567077636719
225088,47.6910400390625
257088,55.802364349365234
289088,58.066341400146484
321088,61.4919319152832
353088,60.698482513427734
385088,55.851585388183594
417088,60.40525817871094
449088,60.87089920043945
481088,62.74513626098633
513088,62.71371841430664
545088,63.931095123291016
577088,64.0169677734375
609088,63.924346923828125
641088,61.427711486816406
673088,62.23448181152344
705088,63.137725830078125
737088,61.7879638671875
769088,59.54094314575195
801088,59.44975662231445
833088,51.37763214111328
865088,62.29412841796875
897088,64.21605682373047
929088,64.4584732055664
961088,66.26976013183594
993088,67.04390716552734
1025088,67.58903503417969
1057088,66.06000518798828
1089088,65.90474700927734
1121088,65.98431396484375
1153088,65.81951904296875
1185088,66.98479461669922
1217088,65.85565185546875
1249088,67.05853271484375
1281088,66.66621398925781
1313088,67.03160095214844
1345088,67.44125366210938
1377088,67.3115234375
1409088,67.31615447998047
1441088,67.49791717529297
1473088,67.51577758789062
1505088,67.06739807128906
1537088,67.1579818725586
1569088,67.00910949707031
1601088,67.6908950805664
1633088,67.08746337890625
1665088,67.22452545166016
1697088,67.10668182373047
1729088,67.11725616455078
1761088,67.37220764160156
1793088,66.34180450439453
1825088,66.2652359008789
1857088,66.13153076171875
1889088,67.63277435302734
1921088,65.78244018554688
1921088,65.816162109375
