Step,Value
0,75.07086181640625
43,22.98259735107422
86,24.731874465942383
129,22.700071334838867
172,26.496171951293945
215,23.923635482788086
258,17.40288734436035
301,18.99409294128418
344,17.099857330322266
387,32.08208084106445
430,34.578800201416016
473,31.870126724243164
516,33.97059631347656
559,16.638755798339844
602,16.841650009155273
645,15.34271240234375
688,16.20960235595703
731,15.03133773803711
774,16.880035400390625
817,31.57949447631836
860,34.48748779296875
903,32.155513763427734
946,34.44194793701172
989,32.062294006347656
1032,34.89971160888672
1075,32.6390266418457
1118,34.128665924072266
1161,16.29924774169922
1204,16.6170597076416
1247,16.118288040161133
1290,16.099929809570312
1333,13.913154602050781
1376,15.904903411865234
1419,32.17864227294922
1462,34.74855422973633
1505,32.265899658203125
1548,16.53313636779785
1591,15.450239181518555
1634,14.725923538208008
1677,15.824079513549805
1720,16.138315200805664
1763,13.512849807739258
1806,34.870384216308594
1849,13.510704040527344
1892,16.683101654052734
1935,14.122486114501953
1978,15.621423721313477
2021,22.762775421142578
2064,24.469614028930664
2107,32.61280059814453
2150,25.015592575073242
2193,15.67697525024414
2236,16.504764556884766
2279,15.863418579101562
2322,33.92839431762695
2365,31.990528106689453
2408,34.92951202392578
2451,31.85272216796875
2494,34.39021301269531
2537,15.53487777709961
2580,16.735553741455078
2623,13.844728469848633
2666,16.127586364746094
2709,14.127016067504883
2752,15.645742416381836
2795,15.417098999023438
2838,16.794681549072266
2881,15.565156936645508
2924,16.31927490234375
2967,15.488147735595703
3010,18.58234405517578
3053,15.257835388183594
3096,14.464139938354492
3139,15.89059829711914
3182,18.86725425720215
3225,13.909578323364258
3268,17.13871955871582
3311,16.13593101501465
3354,21.44908905029297
3397,31.774044036865234
3440,21.31795883178711
3483,15.755653381347656
3526,16.66879653930664
3569,16.138553619384766
3612,16.66569709777832
3655,15.478134155273438
3698,15.261411666870117
3741,15.187501907348633
3784,16.96038246154785
3827,15.508890151977539
3870,14.89710807800293
3913,16.89887046813965
3956,16.983985900878906
3999,15.085458755493164
4042,15.984773635864258
4085,14.806270599365234
4128,15.76375961303711
4171,15.927553176879883
4214,25.21347999572754
4257,23.439407348632812
4300,32.855751037597656
4343,23.990631103515625
4386,24.451732635498047
4429,23.128271102905273
4472,26.167869567871094
4515,15.210866928100586
4558,16.550779342651367
4601,27.20165252685547
4644,17.26365089416504
4687,18.41259002685547
4730,34.60121154785156
4773,32.120941162109375
4816,17.539501190185547
4859,19.45948600769043
4902,15.372753143310547
4945,14.045476913452148
4988,15.853166580200195
5031,24.675607681274414
5074,25.450706481933594
5117,23.083925247192383
5160,26.968955993652344
5203,24.305105209350586
5246,24.63674545288086
5289,24.966955184936523
5332,25.871992111206055
5375,23.709774017333984
5418,17.835617065429688
5461,15.038013458251953
5504,34.78670120239258
5547,32.20915985107422
5590,34.412147521972656
5633,32.563446044921875
5676,16.66092872619629
5719,31.896591186523438
5762,16.466856002807617
5805,19.2105770111084
5848,15.456676483154297
5891,15.278339385986328
5934,16.77536964416504
5977,15.156745910644531
6020,25.316476821899414
6063,13.673067092895508
6106,17.070770263671875
6149,14.678955078125
6192,17.393112182617188
6235,16.143083572387695
6278,16.7696475982666
6321,16.051292419433594
6364,15.65098762512207
6407,14.144182205200195
6450,16.22295379638672
6493,14.76597785949707
6536,16.335010528564453
6579,32.19318389892578
6622,34.54613494873047
6665,15.367269515991211
6708,16.19863510131836
6751,16.115188598632812
6794,15.922784805297852
6837,32.06443786621094
6880,16.7694091796875
6923,18.774747848510742
6966,18.473386764526367
7009,16.88098907470703
7052,16.374826431274414
7095,16.450881958007812
7138,17.787694931030273
7181,15.350341796875
7224,34.595252990722656
7267,32.0277214050293
7310,34.39307403564453
7353,16.201019287109375
7396,16.9069766998291
7439,15.315771102905273
7482,16.567230224609375
7525,32.490013122558594
7568,16.585588455200195
7611,32.35816955566406
7654,40.5421257019043
7697,32.24158477783203
7740,16.761064529418945
7783,16.745805740356445
7826,16.43204689025879
7869,16.696929931640625
7912,35.19010543823242
7955,15.487432479858398
7998,16.31927490234375
8041,33.8740348815918
8084,16.936779022216797
8127,15.261650085449219
8170,15.299797058105469
8213,19.22154426574707
8256,16.067028045654297
8299,14.226675033569336
8342,16.042232513427734
8385,14.711856842041016
8428,34.618377685546875
8471,31.78095817565918
8514,34.6837043762207
8557,32.00101852416992
8600,25.847911834716797
8643,15.53964614868164
8686,16.646623611450195
8729,15.161991119384766
8772,17.243146896362305
8815,33.17284393310547
8858,15.209674835205078
8901,27.914762496948242
8944,14.606475830078125
8987,76.51091003417969
9030,35.1557731628418
9073,14.178752899169922
9116,14.53399658203125
9159,14.623641967773438
9202,35.02035140991211
9245,32.97996520996094
9288,20.72310447692871
9331,19.634485244750977
9374,20.84040641784668
9417,15.458822250366211
9460,16.478300094604492
9503,15.53964614868164
9546,16.619205474853516
9589,15.282869338989258
9632,15.292644500732422
9675,14.841556549072266
9718,32.39297866821289
9761,14.86968994140625
9804,15.969991683959961
9847,14.194250106811523
9890,16.300201416015625
9933,14.336824417114258
9976,15.800714492797852
10019,19.841670989990234
10062,15.457868576049805
10105,24.513959884643555
10148,23.535728454589844
10191,24.414777755737305
10234,15.272378921508789
10277,15.137672424316406
10320,34.60502624511719
10363,15.119314193725586
10406,16.690731048583984
10449,15.8538818359375
10492,14.745712280273438
10535,15.526294708251953
10578,16.645431518554688
10621,15.26498794555664
10664,16.78466796875
10707,32.206058502197266
10750,34.496307373046875
10793,32.428504943847656
10836,34.94691848754883
10879,31.61764144897461
10922,34.15489196777344
10965,32.35935974121094
11008,35.14170837402344
11051,32.76205062866211
11094,24.002552032470703
11137,24.013519287109375
11180,25.574207305908203
11223,24.439334869384766
11266,23.893356323242188
11309,31.789541244506836
11352,15.413045883178711
11395,14.339923858642578
11438,14.748811721801758
11481,14.15252685546875
11524,16.153335571289062
11567,15.578985214233398
11610,34.22760772705078
11653,31.559228897094727
11696,18.454790115356445
11739,15.568971633911133
11782,16.7999267578125
11825,15.17629623413086
11868,16.37721061706543
11911,15.646934509277344
11954,16.33763313293457
11997,18.571138381958008
12040,18.267393112182617
12083,15.158891677856445
12126,15.439271926879883
12169,16.36648178100586
12212,15.039920806884766
12255,13.97252082824707
12298,15.451908111572266
12341,14.847993850708008
12384,14.800071716308594
12427,15.122413635253906
12470,16.27492904663086
12513,16.21389389038086
12556,16.691207885742188
12599,16.646623611450195
12642,16.7539119720459
12685,16.344308853149414
12728,34.923316955566406
12771,15.668392181396484
12814,16.46590232849121
12857,16.11614227294922
12900,26.91793441772461
12943,15.798807144165039
12986,16.513347625732422
13029,18.85700225830078
13072,16.447067260742188
13115,15.70439338684082
13158,16.406536102294922
13201,26.6726016998291
13244,25.988340377807617
13287,23.566484451293945
13330,25.534629821777344
13373,24.145841598510742
13416,17.02880859375
13459,14.82248306274414
13502,16.35575294494629
13545,14.961481094360352
13588,16.662120819091797
13631,14.337778091430664
13674,15.73491096496582
13717,14.927148818969727
13760,16.622543334960938
13803,32.2418212890625
13846,34.806488037109375
13889,32.2117805480957
13932,17.008304595947266
13975,13.393402099609375
14018,17.085790634155273
14061,15.280723571777344
14104,16.783714294433594
14147,15.60211181640625
14190,16.72220230102539
14233,14.138460159301758
14276,15.711545944213867
14319,15.488624572753906
14362,16.167163848876953
14405,32.202484130859375
14448,34.6980094909668
14491,15.515327453613281
14534,19.601106643676758
14577,18.1276798248291
14620,24.912118911743164
14663,23.58245849609375
14706,25.069236755371094
14749,23.509979248046875
14792,24.313688278198242
14835,20.465373992919922
14878,15.278816223144531
14921,14.835834503173828
14964,16.685962677001953
15007,15.005111694335938
15050,16.41106605529785
15093,16.492843627929688
15136,17.21787452697754
15179,13.545513153076172
15222,17.499923706054688
15265,81.16221618652344
15308,34.94453430175781
15351,15.261650085449219
15394,14.81938362121582
15437,31.79454803466797
15480,33.50210189819336
15523,32.71007537841797
15566,34.44457244873047
15609,31.806468963623047
15652,16.523122787475586
15695,31.702041625976562
15738,34.906864166259766
15781,24.129867553710938
15824,25.495529174804688
15867,15.942811965942383
15910,16.736268997192383
15953,15.149831771850586
15996,16.59703254699707
16039,31.963348388671875
16082,34.783363342285156
16125,31.594514846801758
16168,15.406370162963867
16211,15.726089477539062
16254,14.829397201538086
16297,15.144586563110352
16340,34.97314453125
16383,15.293359756469727
16426,34.57855987548828
16469,32.09900665283203
16512,16.400575637817383
16555,14.789819717407227
16598,17.255306243896484
16641,32.265663146972656
16684,34.284114837646484
16727,32.29570388793945
16770,34.44194793701172
16813,23.916006088256836
16856,26.1991024017334
16899,15.147686004638672
16942,16.58034324645996
16985,15.666961669921875
17028,34.25288391113281
17071,32.35316467285156
17114,35.20178985595703
17157,32.16481018066406
17200,49.08013153076172
17243,15.624284744262695
17286,16.539573669433594
17329,32.2926025390625
17372,16.457080841064453
17415,32.296417236328125
17458,16.5712833404541
17501,18.924713134765625
17544,35.20893859863281
17587,16.837596893310547
17630,35.01582336425781
17673,32.793521881103516
17716,16.23058319091797
17759,15.274524688720703
17802,16.498565673828125
17845,15.682220458984375
17888,17.468929290771484
17931,19.42586898803711
17974,35.373924255371094
18017,19.277095794677734
18060,20.320653915405273
18103,15.388011932373047
18146,15.30313491821289
18189,15.776872634887695
18232,34.72972106933594
18275,32.33528137207031
18318,34.77334976196289
18361,15.414714813232422
18404,34.5158576965332
18447,32.20867919921875
18490,34.575462341308594
18533,32.444236755371094
18576,34.37376022338867
18619,32.921791076660156
18662,34.862754821777344
18705,32.81426239013672
18748,35.37416458129883
18791,14.783143997192383
18834,14.560937881469727
18877,14.108419418334961
18920,16.726970672607422
18963,15.139341354370117
19006,36.77105712890625
19049,34.450294494628906
19092,34.08384323120117
19135,30.507564544677734
19178,34.24286651611328
19221,32.20439147949219
19264,17.4100399017334
19307,32.0124626159668
19350,16.810178756713867
19393,15.858650207519531
19436,34.74688720703125
19479,33.1065673828125
19522,20.83444595336914
19565,19.623517990112305
19608,17.198562622070312
19651,15.607833862304688
19694,16.407251358032227
19737,24.470806121826172
19780,25.452613830566406
19823,23.9105224609375
19866,24.097681045532227
19909,24.109840393066406
19952,24.972915649414062
19995,23.406267166137695
20038,25.7413387298584
20081,24.556398391723633
20124,24.034738540649414
20167,15.789031982421875
20210,15.683889389038086
20253,15.92254638671875
20296,15.888214111328125
20339,14.216423034667969
20382,15.826702117919922
20425,13.655424118041992
20468,16.507863998413086
20511,15.212297439575195
20554,16.280174255371094
20597,15.189886093139648
20640,21.72374725341797
20683,15.082597732543945
20726,15.966415405273438
20769,15.932559967041016
20812,16.644716262817383
20855,15.683889389038086
20898,16.563892364501953
20941,15.999317169189453
20984,16.224384307861328
21027,18.136978149414062
21070,17.970561981201172
21113,23.383378982543945
21156,17.113924026489258
21199,32.250640869140625
21242,17.851591110229492
21285,14.100074768066406
21328,15.121698379516602
21371,14.05787467956543
21414,16.414880752563477
21457,15.695333480834961
21500,26.562213897705078
21543,15.044212341308594
21586,15.766382217407227
21629,17.432689666748047
21672,18.973112106323242
21715,15.590190887451172
21758,15.902042388916016
21801,19.683837890625
21844,15.993356704711914
21887,13.888359069824219
21930,16.05224609375
21973,15.58375358581543
22016,26.224613189697266
22059,23.31829071044922
22102,26.697397232055664
22145,24.356365203857422
22188,26.78513526916504
22231,24.032115936279297
22274,24.591445922851562
22317,32.181976318359375
22360,35.00223159790039
22403,31.56256675720215
22446,34.839866638183594
22489,17.347335815429688
22532,34.621238708496094
22575,32.075645446777344
22618,34.84535217285156
22661,32.227752685546875
22704,24.84869956970215
22747,24.469852447509766
22790,23.9260196685791
22833,23.695945739746094
22876,23.80657196044922
22919,20.264863967895508
22962,15.260457992553711
23005,28.11455726623535
23048,24.169921875
23091,23.000717163085938
23134,16.299724578857422
23177,14.59503173828125
23220,24.40047264099121
23263,16.534090042114258
23306,16.756534576416016
23349,14.873743057250977
23392,17.258167266845703
23435,16.098737716674805
23478,34.39879608154297
23521,15.23900032043457
23564,16.151905059814453
23607,32.73796844482422
23650,36.34357452392578
23693,15.353679656982422
23736,16.614675521850586
23779,15.22207260131836
23822,18.071413040161133
23865,15.649080276489258
23908,16.6928768157959
23951,15.155553817749023
23994,16.486406326293945
24037,25.769472122192383
24080,26.52764320373535
24123,25.78902244567871
24166,25.54941177368164
24209,24.363040924072266
24252,25.762081146240234
24295,25.860071182250977
24338,16.40796661376953
24381,16.823530197143555
24424,15.887737274169922
24467,14.24717903137207
24510,34.649131774902344
24553,14.726400375366211
24596,25.138139724731445
24639,16.219377517700195
24682,15.27714729309082
24725,14.005899429321289
24768,16.60323143005371
24811,15.798807144165039
24854,15.835762023925781
24897,14.237403869628906
24940,18.96953582763672
24983,14.981985092163086
25026,26.102542877197266
25069,23.97942543029785
25112,16.553640365600586
25155,16.22772216796875
25198,16.704797744750977
25241,15.138626098632812
25284,16.907453536987305
25327,15.46168327331543
25370,15.712976455688477
25413,23.470640182495117
25456,24.019718170166016
25499,22.83787727355957
25542,24.3532657623291
25585,23.306846618652344
25628,23.894786834716797
25671,15.395402908325195
25714,14.690876007080078
25757,15.825271606445312
25800,26.655912399291992
25843,16.10708236694336
25886,16.17574691772461
25929,16.002178192138672
25972,15.757560729980469
26015,16.15738868713379
26058,24.25241470336914
26101,24.234771728515625
26144,15.04659652709961
26187,14.803886413574219
26230,15.857458114624023
26273,15.654563903808594
26316,14.733314514160156
26359,14.205217361450195
26402,15.253543853759766
26445,14.750957489013672
26488,16.22772216796875
26531,16.2353515625
26574,16.939163208007812
26617,16.573429107666016
26660,16.82114601135254
26703,15.799522399902344
26746,15.42353630065918
26789,14.171838760375977
26832,17.319917678833008
26875,16.085147857666016
26918,17.045021057128906
26961,17.40717887878418
27004,19.719362258911133
27047,17.197132110595703
27090,35.22443771362305
27133,15.796661376953125
27176,16.712665557861328
27219,32.31096267700195
27262,35.264015197753906
27305,15.166282653808594
27348,16.680002212524414
27391,15.841484069824219
27434,34.94691848754883
27477,16.2353515625
27520,16.753435134887695
27563,15.567541122436523
27606,16.916751861572266
27649,15.114545822143555
27692,16.25347137451172
27735,14.85896110534668
27778,15.253067016601562
27821,13.634443283081055
27864,15.556812286376953
27907,16.332626342773438
27950,18.921375274658203
27993,16.667604446411133
28036,35.15005111694336
28079,31.857013702392578
28122,17.00758934020996
28165,15.42210578918457
28208,17.337799072265625
28251,15.645027160644531
28294,17.333030700683594
28337,16.689777374267578
28380,16.36195182800293
28423,32.863853454589844
28466,16.52812957763672
28509,18.374204635620117
28552,19.81830596923828
28595,15.394926071166992
28638,34.417152404785156
28681,31.611204147338867
28724,25.561094284057617
28767,23.070335388183594
28810,15.096426010131836
28853,13.987064361572266
28896,16.47782325744629
28939,23.656129837036133
28982,26.392698287963867
29025,19.737958908081055
29068,21.229982376098633
29111,19.59085464477539
29154,21.062612533569336
29197,19.488811492919922
29240,16.36195182800293
29283,15.447378158569336
29326,15.937089920043945
29369,15.151262283325195
29412,34.575225830078125
29455,22.23038673400879
29498,23.897647857666016
29541,15.529632568359375
29584,16.76797866821289
29627,32.079219818115234
29670,35.25852966308594
29713,31.693696975708008
29756,33.312320709228516
29799,14.755010604858398
29842,16.608715057373047
29885,15.181779861450195
29928,35.26520538330078
29971,14.684915542602539
30014,16.95108413696289
30057,15.515565872192383
30100,24.440765380859375
30143,14.346122741699219
30186,15.659809112548828
30229,14.662027359008789
30272,16.13140106201172
30315,31.608104705810547
30358,34.10267639160156
30401,19.37699317932129
30444,16.07489585876465
30487,15.248537063598633
30530,15.570402145385742
30573,16.171932220458984
30616,18.17798614501953
30659,15.75613021850586
30702,16.339540481567383
30745,15.576601028442383
30788,16.698360443115234
30831,15.518665313720703
30874,17.659425735473633
30917,16.84284210205078
30960,15.876054763793945
31003,33.827781677246094
31046,34.735679626464844
31089,15.576362609863281
31132,16.880512237548828
31175,15.144824981689453
31218,19.057273864746094
31261,17.914772033691406
31304,15.84315299987793
31347,15.209197998046875
31390,17.438888549804688
31433,16.893863677978516
31476,16.13593101501465
31519,14.062166213989258
31562,16.45040512084961
31605,16.53456687927246
31648,15.784740447998047
31691,15.308856964111328
31734,16.699552536010742
31777,15.443563461303711
31820,17.7152156829834
31863,15.834808349609375
31906,16.445636749267578
31949,16.54839515686035
31992,15.733718872070312
32035,31.85129165649414
32078,34.005401611328125
32121,32.52744674682617
32164,17.719507217407227
32207,15.121698379516602
32250,34.651756286621094
32293,15.462160110473633
32336,16.444683074951172
32379,15.267372131347656
32422,34.39903259277344
32465,14.705896377563477
32508,16.821622848510742
32551,14.177322387695312
32594,14.962911605834961
32637,15.869617462158203
32680,15.361785888671875
32723,14.14632797241211
32766,14.453887939453125
32809,14.446258544921875
32852,16.231060028076172
32895,14.889240264892578
32938,35.542724609375
32981,32.74059295654297
33024,26.661396026611328
33067,23.112058639526367
33110,23.922204971313477
33153,22.82261848449707
33196,15.460491180419922
33239,32.802345275878906
33282,34.43145751953125
33325,31.94570541381836
33368,14.466047286987305
33411,13.712406158447266
33454,14.403581619262695
33497,16.46733283996582
33540,15.033245086669922
33583,15.74397087097168
33626,25.225400924682617
33669,23.17190170288086
33712,25.66242218017578
33755,15.436649322509766
33798,16.069889068603516
33841,15.99574089050293
33884,16.136884689331055
33927,18.253564834594727
33970,16.91269874572754
34013,17.855405807495117
34056,17.28534698486328
34099,14.893770217895508
34142,17.542362213134766
34185,16.082286834716797
34228,24.535179138183594
34271,23.874282836914062
34314,24.469614028930664
34357,16.49785041809082
34400,24.973392486572266
34443,15.499353408813477
34486,16.61062240600586
34529,14.695167541503906
34572,16.73269271850586
34615,15.19322395324707
34658,15.978336334228516
34701,22.808551788330078
34744,15.918731689453125
34787,15.65098762512207
34830,17.8220272064209
34873,32.830238342285156
34916,35.05206298828125
34959,33.20861053466797
35002,18.465518951416016
35045,18.251895904541016
35088,15.78068733215332
35131,14.71853256225586
35174,16.68262481689453
35217,15.55180549621582
35260,14.695167541503906
35303,15.609502792358398
35346,15.647411346435547
35389,14.734268188476562
35432,15.719890594482422
35475,15.107393264770508
35518,17.294883728027344
35561,16.00027084350586
35604,34.91783142089844
35647,15.163660049438477
35690,15.614509582519531
35733,15.269041061401367
35776,16.707658767700195
35819,15.461206436157227
35862,16.527175903320312
35905,31.865835189819336
35948,34.785987854003906
35991,31.93354606628418
36034,25.998830795288086
36077,22.87769317626953
36120,24.022817611694336
36163,22.718429565429688
36206,15.598058700561523
36249,15.228986740112305
36292,16.165494918823242
36335,15.272140502929688
36378,16.360998153686523
36421,15.272378921508789
36464,16.021251678466797
36507,14.198780059814453
36550,16.117334365844727
36593,14.266729354858398
36636,15.103816986083984
36679,15.73324203491211
36722,34.295318603515625
36765,14.206886291503906
36808,34.24763488769531
36851,31.549453735351562
36894,17.238616943359375
36937,15.923261642456055
36980,16.155481338500977
37023,15.952348709106445
37066,15.82956314086914
37109,15.666484832763672
37152,16.59369468688965
37195,15.383481979370117
37238,34.39044952392578
37281,32.33957290649414
37324,17.059326171875
37367,15.797138214111328
37410,16.650915145874023
37453,15.613794326782227
37496,16.62588119506836
37539,32.312870025634766
37582,34.61528015136719
37625,15.522480010986328
37668,16.878604888916016
37711,15.643119812011719
