Step,Value
0,1.018946647644043
1000,13.085494995117188
2000,16.15652847290039
3000,14.6116943359375
4000,12.558573722839355
5000,10.007975578308105
6000,7.793789863586426
7000,6.525337219238281
8000,5.4531145095825195
9000,4.164671897888184
10000,3.5142765045166016
11000,2.8562252521514893
12000,2.440417766571045
13000,2.1496024131774902
14000,1.856487512588501
15000,1.5806124210357666
16000,1.4118036031723022
17000,1.184009313583374
18000,1.1339046955108643
19000,1.1574971675872803
20000,1.0899488925933838
21000,1.0799157619476318
22000,1.0335893630981445
23000,1.0687336921691895
24000,1.0080814361572266
25000,0.968627393245697
26000,0.9747581481933594
27000,0.9693803787231445
28000,0.9848424792289734
29000,0.9552861452102661
30000,0.9525487422943115
31000,0.9610611200332642
32000,0.9445677995681763
33000,0.9374966621398926
34000,0.9410037398338318
35000,0.9475295543670654
36000,0.9463732242584229
37000,0.9453099370002747
38000,0.9393378496170044
39000,0.9267703294754028
40000,0.9259516596794128
41000,0.9349915981292725
42000,0.9334604740142822
43000,0.9405587315559387
44000,0.9253814220428467
45000,0.9250484704971313
46000,0.923827052116394
47000,0.9272148609161377
48000,0.9243268966674805
49000,0.9349796772003174
50000,0.914442241191864
51000,0.9132105112075806
52000,0.921509861946106
53000,0.9293748140335083
54000,0.9436225891113281
55000,0.9189056158065796
56000,0.9219765067100525
57000,0.9264643788337708
58000,0.9229073524475098
59000,0.9311832189559937
60000,0.9137872457504272
