Step,Value
0,2.7182817459106445
1000,2.462803363800049
2000,2.239494562149048
3000,2.035170316696167
4000,1.844322919845581
5000,1.667641520500183
6000,1.5090147256851196
7000,1.3667410612106323
8000,1.2385097742080688
9000,1.1230649948120117
10000,1.0190486907958984
11000,0.9249868392944336
12000,0.8400861024856567
13000,0.7631325721740723
14000,0.6934043765068054
15000,0.6303244233131409
16000,0.5732097625732422
17000,0.5213874578475952
18000,0.4744890630245209
19000,0.43206584453582764
20000,0.3935604393482208
21000,0.3585731089115143
22000,0.3270188271999359
23000,0.2983476519584656
24000,0.27230262756347656
25000,0.2486959844827652
26000,0.22728420794010162
27000,0.20781557261943817
28000,0.19019459187984467
29000,0.17421871423721313
30000,0.1595475673675537
31000,0.14629681408405304
32000,0.13430047035217285
33000,0.12354980409145355
34000,0.11382291465997696
35000,0.10489193350076675
36000,0.09690238535404205
37000,0.08979392051696777
38000,0.08343251049518585
39000,0.0776439681649208
40000,0.07234508544206619
41000,0.06774630397558212
42000,0.06388449668884277
43000,0.06076865643262863
44000,0.058152176439762115
45000,0.05584757402539253
46000,0.05416983738541603
47000,0.053549934178590775
48000,0.05324985459446907
49000,0.053114838898181915
50000,0.052915461361408234
51000,0.052921123802661896
52000,0.05326634645462036
53000,0.05370505154132843
54000,0.05410154536366463
55000,0.054310716688632965
56000,0.05404038727283478
57000,0.053728654980659485
58000,0.05341700091958046
59000,0.05353197455406189
60000,0.0534198023378849
